Drug1_ID,Drug2_ID,Y,Neg samples
DB01623,DB01433,48,DB05381$t
DB00296,DB00679,46,DB06589$t
DB01029,DB02709,48,DB09267$t
DB08897,DB00318,48,DB01035$h
DB01190,DB09118,72,DB00675$t
DB01122,DB01337,69,DB09215$h
DB09241,DB00899,59,DB01122$h
DB00623,DB00906,48,DB08943$t
DB00564,DB01433,48,DB00755$h
DB00996,DB00768,48,DB01413$h
DB01015,DB00331,8,DB09039$h
DB00226,DB00869,59,DB00596$h
DB01173,DB01149,46,DB01592$t
DB00182,DB01247,70,DB00014$t
DB01283,DB09211,69,DB06795$h
DB00628,DB00652,48,DB01019$h
DB01201,DB00620,3,DB09091$h
DB00490,DB13025,48,DB01252$h
DB00690,DB00771,48,DB00877$h
DB08807,DB01366,13,DB00296$t
DB00959,DB06412,73,DB03128$t
DB00807,DB00909,48,DB00779$t
DB00213,DB00201,46,DB02703$t
DB00679,DB08871,19,DB09215$t
DB01233,DB00246,48,DB01452$t
DB00353,DB08873,72,DB01595$t
DB00457,DB00388,4,DB00006$h
DB00699,DB00334,48,DB08882$h
DB00210,DB00223,48,DB00410$h
DB09068,DB09048,72,DB09027$h
DB00850,DB01466,48,DB09278$h
DB00216,DB00726,48,DB00281$t
DB00924,DB04896,48,DB00185$h
DB00356,DB05521,46,DB01282$t
DB01606,DB01082,74,DB00122$t
DB01222,DB01199,48,DB09030$h
DB01235,DB00780,48,DB00432$t
DB01236,DB00292,48,DB01229$t
DB00388,DB00696,70,DB00762$t
DB01110,DB04743,48,DB00402$t
DB00907,DB01433,48,DB12332$h
DB01177,DB00744,71,DB09295$h
DB03585,DB04743,48,DB00751$t
DB00568,DB01015,46,DB01131$t
DB00699,DB00898,48,DB08871$h
DB00775,DB01088,52,DB01280$h
DB01095,DB01015,46,DB00969$t
DB01058,DB01254,72,DB08889$h
DB00351,DB01124,69,DB00685$t
DB01199,DB01226,16,DB09041$h
DB01320,DB11915,3,DB00178$h
DB00309,DB00619,72,DB00736$t
DB01041,DB00679,15,DB06201$h
DB00670,DB00273,48,DB00990$t
DB06654,DB06636,46,DB00626$t
DB01047,DB00843,48,DB01607$t
DB06480,DB00877,72,DB00437$h
DB00199,DB00497,48,DB00617$t
DB00340,DB00497,48,DB01103$t
DB01059,DB13142,66,DB00706$h
DB00490,DB00831,48,DB00495$h
DB00807,DB09286,48,DB00719$h
DB00374,DB01324,59,DB00239$h
DB09477,DB00454,48,DB13025$h
DB00210,DB01155,26,DB00977$t
DB01175,DB09119,46,DB00278$t
DB00863,DB00745,46,DB09014$h
DB00222,DB06412,8,DB06713$h
DB00818,DB09017,48,DB00184$h
DB00356,DB09120,46,DB06287$t
DB00296,DB00398,46,DB00855$t
DB08881,DB00402,74,DB01162$t
DB04552,DB00770,69,DB04908$t
DB08868,DB09118,72,DB06412$t
DB11348,DB00884,74,DB00296$h
DB00238,DB05219,46,DB01058$t
DB00433,DB01161,48,DB09135$h
DB00494,DB01149,48,DB09223$t
DB12332,DB01149,46,DB00713$h
DB00425,DB01015,46,DB00551$h
DB01238,DB01614,48,DB06410$t
DB00751,DB00176,46,DB00288$t
DB00316,DB00476,46,DB04911$t
DB01174,DB03756,3,DB09220$h
DB01351,DB00980,48,DB01167$t
DB01558,DB00476,48,DB01233$t
DB00883,DB01601,46,DB00606$t
DB05246,DB09198,46,DB09015$h
DB04871,DB00673,72,DB00364$t
DB09009,DB00450,15,DB06691$h
DB00606,DB00691,59,DB01085$h
DB06739,DB00846,48,DB00775$h
DB01218,DB01015,46,DB09543$t
DB00981,DB00245,69,DB01420$t
DB00424,DB12278,48,DB09292$t
DB01233,DB00726,48,DB06730$t
DB01136,DB00502,46,DB00633$t
DB01216,DB01232,46,DB00634$t
DB09034,DB00906,15,DB09220$h
DB01229,DB00976,46,DB01065$h
DB05812,DB01211,46,DB11348$t
DB04896,DB00211,84,DB00565$t
DB00877,DB01197,48,DB06654$h
DB01162,DB08893,4,DB01042$h
DB04844,DB06708,46,DB11136$t
DB01102,DB01325,82,DB00442$h
DB00370,DB04844,15,DB00990$t
DB04743,DB00917,69,DB01299$h
DB00620,DB00672,69,DB00978$t
DB01178,DB01463,48,DB00700$h
DB09049,DB00675,72,DB08970$h
DB00810,DB01433,48,DB01600$t
DB01452,DB00819,48,DB00244$t
DB00818,DB01171,46,DB08868$t
DB00599,DB01214,59,DB04743$t
DB01410,DB00487,48,DB12598$h
DB09183,DB01026,46,DB00427$t
DB00384,DB00903,48,DB08884$t
DB00620,DB01097,48,DB00350$t
DB01339,DB01466,48,DB11699$h
DB01184,DB04572,46,DB00453$t
DB00682,DB01137,5,DB06704$t
DB00633,DB01209,48,DB12924$h
DB00641,DB00476,46,DB00395$t
DB09292,DB00436,48,DB13872$h
DB00956,DB01345,48,DB00969$h
DB00631,DB00975,48,DB00459$h
DB00244,DB00749,56,DB00889$h
DB00875,DB04953,19,DB09124$h
DB01609,DB00349,74,DB01214$h
DB01267,DB00470,15,DB00080$t
DB01587,DB00263,46,DB06154$t
DB00546,DB00343,46,DB09039$h
DB00956,DB09085,15,DB11581$t
DB13025,DB09128,48,DB00335$t
DB01141,DB00653,48,DB01015$h
DB11362,DB01601,46,DB09267$t
DB00519,DB01592,48,DB00273$t
DB06739,DB12332,46,DB00596$t
DB06410,DB00232,50,DB00713$t
DB09241,DB00805,63,DB01219$h
DB00615,DB01222,3,DB00719$h
DB01229,DB01103,48,DB00745$t
DB04898,DB01600,5,DB09343$h
DB00420,DB01106,48,DB01601$h
DB00404,DB01236,48,DB01000$t
DB01320,DB01685,46,DB00832$h
DB00628,DB01264,46,DB13146$t
DB00420,DB00983,19,DB09048$h
DB04938,DB00976,72,DB00990$t
DB00378,DB00006,69,DB02709$h
DB04844,DB01012,72,DB00575$h
DB00918,DB00745,46,DB00293$t
DB00808,DB00876,48,DB09162$h
DB00608,DB05630,74,DB09324$h
DB00831,DB06697,72,DB01222$t
DB01041,DB00544,46,DB00751$h
DB00780,DB09209,63,DB00369$t
DB01210,DB01149,72,DB00325$h
DB08896,DB01214,53,DB01411$t
DB00743,DB00916,19,DB01101$h
DB00530,DB00678,46,DB09324$t
DB09241,DB00325,59,DB08931$h
DB01349,DB00584,48,DB02709$h
DB00185,DB00270,46,DB09021$t
DB01171,DB13025,48,DB00860$h
DB00956,DB06216,15,DB06810$t
DB00956,DB00849,15,DB08882$h
DB00877,DB01348,48,DB00346$h
DB01587,DB09345,48,DB00608$h
DB00402,DB01198,48,DB11793$h
DB06154,DB08880,5,DB00710$t
DB08895,DB06414,46,DB00819$t
DB00679,DB00529,19,DB00784$h
DB00629,DB09235,59,DB01075$h
DB09027,DB11363,72,DB01414$h
DB00497,DB01623,48,DB00140$t
DB00275,DB06826,59,DB00850$t
DB01214,DB01050,36,DB00361$t
DB01068,DB09330,72,DB00650$h
DB01131,DB01101,46,DB00916$h
DB00735,DB01600,48,DB01147$t
DB00715,DB00647,63,DB08931$t
DB01435,DB00976,46,DB01615$t
DB00598,DB01021,59,DB00346$t
DB00328,DB09084,48,DB01587$h
DB00316,DB08873,46,DB09041$t
DB04839,DB01236,74,DB00190$h
DB01355,DB00201,46,DB02701$t
DB01161,DB01563,48,DB00816$t
DB00924,DB01583,81,DB04576$h
DB09324,DB01024,10,DB03754$t
DB08864,DB00854,74,DB05381$t
DB09345,DB04844,48,DB01218$h
DB06730,DB08873,72,DB00625$t
DB01595,DB00950,48,DB00871$t
DB09147,DB13595,66,DB01409$t
DB00682,DB00501,5,DB08916$h
DB06228,DB00328,5,DB06264$h
DB11363,DB06695,76,DB11921$t
DB06212,DB00503,72,DB00577$h
DB00489,DB01113,48,DB01116$t
DB09214,DB00768,48,DB01489$h
DB00250,DB00673,72,DB00312$t
DB01403,DB01463,15,DB00619$t
DB11348,DB00808,71,DB01140$t
DB09053,DB09118,72,DB00298$h
DB01600,DB00214,28,DB00409$t
DB05541,DB08933,72,DB00690$t
DB00244,DB01194,48,DB00850$h
DB00433,DB00976,46,DB00803$t
DB06684,DB00752,48,DB00695$h
DB01028,DB01589,72,DB00242$t
DB00619,DB00188,72,DB01614$h
DB01176,DB09118,48,DB08800$t
DB06414,DB01072,72,DB09093$t
DB06697,DB01233,19,DB08828$t
DB01118,DB01211,46,DB08905$t
DB00014,DB04876,69,DB08916$t
DB01592,DB01370,66,DB00273$h
DB00888,DB00390,57,DB00288$t
DB00451,DB01211,46,DB05381$t
DB01122,DB00979,69,DB00798$t
DB01206,DB00477,46,DB08897$t
DB00244,DB00795,56,DB06697$t
DB00669,DB00875,48,DB01157$h
DB01366,DB08941,48,DB00661$t
DB08932,DB08933,72,DB00292$h
DB09270,DB00448,72,DB08964$t
DB00919,DB01600,71,DB00952$h
DB01614,DB00458,48,DB00602$t
DB00683,DB00906,48,DB09083$h
DB09330,DB01078,57,DB00595$t
DB00633,DB09038,48,DB11989$t
DB06201,DB00176,48,DB00823$t
DB00615,DB00472,3,DB08800$h
DB06212,DB06287,72,DB00497$h
DB01041,DB00590,48,DB01351$h
DB09102,DB01211,72,DB00496$h
DB00347,DB00184,46,DB04896$t
DB01175,DB00343,46,DB00934$t
DB00854,DB00907,48,DB00978$t
DB01175,DB06402,19,DB00925$h
DB00402,DB04868,46,DB00772$t
DB00652,DB01324,48,DB00208$h
DB09280,DB08828,74,DB00682$t
DB00006,DB00244,5,DB11610$h
DB00514,DB00254,46,DB11630$t
DB00247,DB01026,48,DB00216$t
DB00178,DB01224,48,DB00982$t
DB00391,DB00875,35,DB00150$h
DB01349,DB01232,46,DB00834$t
DB06145,DB09048,72,DB00925$t
DB00318,DB01235,48,DB00724$t
DB00976,DB09268,69,DB09236$t
DB09292,DB00343,48,DB00511$h
DB00321,DB01319,72,DB00624$t
DB00575,DB01340,48,DB06218$t
DB09241,DB00310,59,DB05381$h
DB01393,DB01149,46,DB09039$t
DB00210,DB09084,48,DB00454$t
DB00440,DB08873,46,DB01615$t
DB00784,DB01023,46,DB09274$h
DB01563,DB08918,48,DB09488$t
DB06594,DB01175,48,DB00191$h
DB01595,DB08883,15,DB00830$t
DB00607,DB09235,3,DB06206$h
DB00201,DB06290,72,DB00410$h
DB00384,DB00722,48,DB00515$t
DB01253,DB00619,46,DB06196$h
DB00896,DB00981,48,DB00236$t
DB00807,DB00697,48,DB04786$h
DB09543,DB00860,48,DB08943$h
DB01324,DB01252,69,DB01256$t
DB00518,DB00196,46,DB08882$h
DB09075,DB00831,72,DB06193$t
DB00420,DB00289,19,DB09130$h
DB00356,DB01072,46,DB01501$t
DB00972,DB09039,46,DB11610$h
DB01397,DB00630,74,DB00418$h
DB06589,DB00752,46,DB00665$t
DB09280,DB08930,74,DB00266$h
DB00608,DB06636,46,DB06267$t
DB00210,DB00999,69,DB09224$t
DB06201,DB01215,48,DB01366$h
DB00178,DB06268,59,DB00341$t
DB00214,DB08931,48,DB09039$t
DB08896,DB00203,46,DB01219$t
DB01256,DB01211,72,DB00851$h
DB06711,DB00489,24,DB00573$h
DB06696,DB00461,71,DB06144$h
DB00427,DB08883,15,DB06697$t
DB08880,DB00838,48,DB00630$h
DB01349,DB00461,48,DB01606$h
DB00296,DB04572,46,DB00670$t
DB01199,DB01421,39,DB00120$h
DB00961,DB00321,48,DB00343$h
DB00794,DB09396,3,DB09095$h
DB00947,DB00834,72,DB00863$t
DB00641,DB09477,72,DB01410$h
DB00835,DB00420,46,DB06709$h
DB01295,DB00613,46,DB08880$t
DB00182,DB00436,59,DB00328$h
DB00907,DB00323,48,DB08827$h
DB00628,DB00494,48,DB04786$h
DB01267,DB09009,48,DB00870$t
DB11148,DB00768,48,DB11348$t
DB09342,DB00472,48,DB00706$t
DB00850,DB09063,72,DB00709$t
DB00956,DB00695,48,DB01219$h
DB01024,DB00890,74,DB01544$h
DB00768,DB00450,15,DB00440$t
DB09117,DB00323,15,DB01077$h
DB00679,DB00420,72,DB01413$h
DB08864,DB09118,72,DB00328$t
DB01041,DB00450,15,DB06414$h
DB00865,DB02703,72,DB00384$t
DB00277,DB05219,46,DB00871$h
DB09009,DB11148,48,DB00615$h
DB00203,DB00472,46,DB09320$t
DB00613,DB00641,72,DB06708$t
DB00489,DB00983,19,DB00845$t
DB00519,DB04552,48,DB00279$h
DB00869,DB04846,59,DB01035$t
DB00831,DB00721,48,DB09166$h
DB00336,DB00705,46,DB01238$t
DB00751,DB00254,46,DB00712$t
DB01609,DB00347,74,DB09273$t
DB00699,DB08816,48,DB01326$h
DB08439,DB09215,48,DB00422$h
DB01211,DB06663,19,DB01340$t
DB09053,DB01236,48,DB00613$t
DB01223,DB01026,46,DB00561$t
DB06739,DB00205,46,DB06605$t
DB00774,DB00384,48,DB00675$t
DB00497,DB01114,48,DB09130$h
DB01159,DB00427,48,DB00720$h
DB00367,DB01211,46,DB00298$h
DB01195,DB00482,46,DB13878$t
DB00264,DB00818,72,DB13142$t
DB00635,DB01199,48,DB00126$h
DB00323,DB01359,48,DB00469$t
DB09241,DB03754,66,DB01126$t
DB00973,DB08880,72,DB00849$h
DB13872,DB00494,48,DB11560$h
DB01081,DB00748,48,DB01162$h
DB00199,DB09118,72,DB01423$h
DB00405,DB04896,48,DB00931$h
DB00374,DB00925,59,DB00889$t
DB00944,DB01019,48,DB00210$t
DB12278,DB01227,48,DB00573$t
DB00850,DB00501,46,DB00728$t
DB01076,DB05219,46,DB06412$t
DB00250,DB00661,46,DB08868$t
DB00237,DB00628,48,DB00990$t
DB00316,DB00502,46,DB00690$t
DB01041,DB08822,48,DB09183$t
DB01259,DB01078,57,DB00899$t
DB00435,DB00296,48,DB00698$h
DB00768,DB00959,48,DB00718$h
DB00264,DB04743,36,DB00408$h
DB01320,DB01054,72,DB00126$t
DB00645,DB00321,48,DB09048$t
DB00628,DB00747,48,DB09000$t
DB01365,DB00768,75,DB06150$h
DB00987,DB01211,46,DB09342$t
DB00212,DB01023,59,DB01188$h
DB00373,DB01214,48,DB00508$h
DB08991,DB01021,69,DB09231$h
DB00241,DB01149,48,DB01157$h
DB00582,DB09167,46,DB00178$t
DB01592,DB00927,66,DB01131$h
DB01267,DB00489,24,DB00853$h
DB00392,DB00732,48,DB00916$h
DB09085,DB00323,48,DB06697$h
DB01435,DB00215,46,DB00298$h
DB01036,DB00243,46,DB00888$h
DB00266,DB01583,5,DB01069$h
DB00904,DB00818,19,DB06412$t
DB00268,DB00655,72,DB00744$t
DB00611,DB06144,48,DB06201$t
DB01149,DB09238,46,DB00175$t
DB01174,DB01567,48,DB01175$t
DB01370,DB00630,74,DB00730$h
DB00864,DB00976,72,DB00209$h
DB01021,DB09236,59,DB09231$t
DB13872,DB00423,48,DB08905$h
DB01067,DB01601,46,DB00432$t
DB01201,DB09048,74,DB00675$t
DB00178,DB00421,48,DB00660$t
DB08918,DB08922,48,DB01600$h
DB01198,DB00768,48,DB05294$t
DB01589,DB09166,48,DB06737$h
DB00445,DB00482,71,DB00497$h
DB00252,DB01184,3,DB01158$h
DB01609,DB01114,74,DB00626$t
DB00956,DB00661,72,DB09009$h
DB09267,DB00467,74,DB00763$h
DB00946,DB01320,5,DB09034$h
DB00327,DB00625,48,DB01256$h
DB00402,DB00715,48,DB00925$h
DB00281,DB00470,15,DB08797$h
DB00699,DB01242,46,DB11737$t
DB00864,DB01042,48,DB09048$t
DB09241,DB01158,59,DB09300$t
DB00388,DB00852,48,DB06689$t
DB06201,DB00366,48,DB11093$t
DB00818,DB00933,48,DB08882$h
DB00559,DB00916,74,DB06152$t
DB01095,DB01406,72,DB00351$t
DB01351,DB08907,59,DB09292$h
DB01115,DB00608,46,DB00652$h
DB00539,DB00889,19,DB00781$h
DB00611,DB04844,48,DB00925$t
DB00216,DB00254,72,DB08994$t
DB00528,DB00976,72,DB09119$h
DB00270,DB01090,59,DB01362$t
DB00182,DB01367,70,DB01094$t
DB09166,DB05271,31,DB00525$t
DB00763,DB00860,74,DB08905$h
DB01161,DB00252,48,DB06729$h
DB00631,DB00722,48,DB02703$h
DB00315,DB00476,48,DB06213$h
DB06716,DB00476,48,DB00184$t
DB00280,DB00476,8,DB00569$h
DB00477,DB00318,69,DB01184$t
DB08931,DB06335,72,DB00217$t
DB13872,DB04841,48,DB01602$t
DB00751,DB01151,46,DB06261$h
DB06654,DB00196,46,DB01609$h
DB00854,DB00909,48,DB11630$t
DB00875,DB06788,19,DB08796$t
DB00805,DB00476,46,DB04552$t
DB01463,DB08987,48,DB13153$t
DB00961,DB00273,48,DB00665$t
DB00625,DB00834,72,DB01106$t
DB00514,DB00195,46,DB06819$h
DB08907,DB00215,8,DB00602$h
DB04871,DB00715,46,DB01128$t
DB00699,DB00882,48,DB00674$t
DB01195,DB12332,46,DB01200$t
DB06595,DB02703,72,DB06781$t
DB06144,DB00413,31,DB09161$t
DB00981,DB00967,69,DB00594$t
DB00998,DB01104,48,DB09396$h
DB00264,DB01600,36,DB00880$h
DB00953,DB00150,63,DB00748$t
DB00768,DB01059,26,DB09034$t
DB06708,DB08871,19,DB01028$t
DB00589,DB02703,72,DB01082$h
DB01188,DB09235,48,DB01062$h
DB00906,DB04953,48,DB00685$t
DB00232,DB08931,48,DB11126$h
DB00831,DB11148,48,DB00981$h
DB04898,DB01211,69,DB02709$t
DB00690,DB01080,48,DB00184$h
DB06789,DB09048,72,DB00770$h
DB01174,DB00321,3,DB09017$h
DB13450,DB00512,20,DB00877$h
DB09074,DB02703,72,DB09015$t
DB00571,DB01144,48,DB00456$h
DB08931,DB09074,46,DB01357$t
DB00850,DB00344,48,DB09265$t
DB01028,DB00338,46,DB04854$t
DB01143,DB00384,48,DB00915$t
DB00318,DB06738,48,DB09034$t
DB00956,DB01235,15,DB06282$h
DB06414,DB01101,46,DB11574$h
DB04794,DB01023,48,DB09555$t
DB06155,DB06636,46,DB13872$h
DB00775,DB00936,48,DB06155$h
DB00252,DB01141,72,DB00621$h
DB00829,DB00470,15,DB01599$h
DB09225,DB00470,15,DB00990$t
DB00339,DB00281,46,DB06698$t
DB00497,DB06770,48,DB00210$h
DB06690,DB01161,48,DB01364$t
DB00273,DB00765,31,DB01111$t
DB04552,DB08991,48,DB00234$t
DB08912,DB00201,74,DB00359$h
DB00657,DB01591,48,DB06154$h
DB08991,DB06826,69,DB00561$t
DB00490,DB01141,46,DB00999$h
DB08905,DB01357,72,DB09275$t
DB00647,DB00967,48,DB00869$h
DB00215,DB01622,48,DB01397$t
DB01199,DB01227,48,DB06764$t
DB00877,DB00839,69,DB00243$t
DB00402,DB00679,48,DB06786$t
DB00238,DB09048,72,DB01059$h
DB00575,DB01253,70,DB00438$t
DB00497,DB00477,46,DB00404$t
DB06218,DB01211,72,DB05528$h
DB00571,DB06702,76,DB00705$t
DB01621,DB00420,46,DB08909$h
DB01166,DB00420,46,DB00307$h
DB00809,DB00497,48,DB00853$h
DB00831,DB09275,66,DB01563$t
DB00615,DB00343,3,DB01015$h
DB08916,DB00027,72,DB00647$h
DB00628,DB00341,48,DB00863$t
DB00393,DB09048,72,DB01244$h
DB00956,DB01267,15,DB00226$t
DB01621,DB04876,69,DB00834$h
DB00508,DB00768,48,DB09048$t
DB00195,DB01214,48,DB09499$t
DB01592,DB00451,74,DB08983$h
DB00356,DB00950,48,DB03756$h
DB00388,DB00601,70,DB02709$h
DB00889,DB00224,46,DB09232$t
DB01364,DB04846,48,DB01090$t
DB00669,DB01233,48,DB01268$t
DB00186,DB01463,48,DB05219$t
DB00751,DB06702,76,DB09084$t
DB00655,DB00451,69,DB01581$h
DB01169,DB00925,48,DB01184$t
DB00233,DB08905,48,DB00734$h
DB11268,DB00744,5,DB00427$t
DB00831,DB01544,48,DB09040$h
DB00484,DB00215,48,DB00575$t
DB01229,DB02546,48,DB00385$h
DB01394,DB01601,72,DB09211$t
DB08931,DB04868,46,DB08808$t
DB00818,DB01227,48,DB08964$h
DB00752,DB09209,63,DB00763$h
DB00184,DB09291,46,DB00276$t
DB01656,DB01042,33,DB09067$t
DB09053,DB00420,46,DB00956$t
DB01248,DB08916,48,DB00780$t
DB08912,DB08828,74,DB06736$h
DB01018,DB00976,72,DB01577$h
DB00661,DB00178,46,DB09241$t
DB00318,DB00748,48,DB02703$h
DB06589,DB00476,46,DB00877$t
DB01355,DB00215,46,DB01093$t
DB01214,DB09063,53,DB00818$h
DB08881,DB00318,74,DB00680$t
DB00268,DB01214,48,DB00981$t
DB00153,DB00976,46,DB00606$t
DB13167,DB00655,48,DB09040$t
DB00633,DB08910,48,DB12278$h
DB06216,DB00889,19,DB01061$h
DB01041,DB01452,15,DB13879$t
DB00932,DB00655,27,DB02701$t
DB00652,DB00690,48,DB04573$h
DB09352,DB08800,75,DB00241$h
DB11268,DB04743,5,DB04398$h
DB00682,DB00322,46,DB00933$t
DB01028,DB01017,15,DB09125$h
DB01614,DB00985,48,DB04571$h
DB00546,DB04855,46,DB01168$t
DB00367,DB00203,46,DB00565$h
DB01409,DB01036,1,DB01208$t
DB00870,DB06725,48,DB00850$h
DB01012,DB08933,72,DB00981$t
DB00210,DB01047,48,DB11093$t
DB00651,DB00655,72,DB00450$h
DB01021,DB06403,59,DB06288$t
DB00575,DB00726,36,DB01179$t
DB09034,DB13025,15,DB08931$t
DB00408,DB13025,48,DB01331$t
DB06770,DB09342,48,DB01331$t
DB01289,DB01214,8,DB00261$h
DB00394,DB09067,69,DB00201$t
DB00346,DB04861,59,DB13153$t
DB00849,DB00395,48,DB06264$h
DB00673,DB09330,72,DB01553$t
DB00665,DB00188,46,DB09214$t
DB01184,DB00472,46,DB02703$h
DB00797,DB09235,59,DB00631$t
DB00318,DB09099,46,DB04842$t
DB00420,DB00961,48,DB00384$h
DB01440,DB01161,48,DB08965$h
DB00402,DB00892,48,DB00736$h
DB00752,DB00722,59,DB00539$t
DB11586,DB00277,74,DB09285$t
DB00559,DB09039,74,DB00849$h
DB00312,DB01149,3,DB09267$t
DB06739,DB06595,46,DB01422$t
DB01193,DB00511,53,DB00710$t
DB06144,DB08820,72,DB01611$h
DB01234,DB09067,69,DB09097$h
DB06144,DB00582,46,DB09270$t
DB00250,DB00313,46,DB06788$t
DB00780,DB00397,48,DB00850$h
DB08918,DB00601,63,DB08941$t
DB04861,DB02709,36,DB01331$t
DB11793,DB00390,57,DB04840$t
DB01189,DB00321,48,DB00252$h
DB00877,DB00220,72,DB00377$t
DB00983,DB00184,46,DB00658$t
DB00187,DB00768,36,DB09543$t
DB01229,DB01041,48,DB00613$t
DB01161,DB11148,48,DB00298$t
DB00248,DB02703,72,DB00854$t
DB00633,DB00344,36,DB13145$t
DB01220,DB00571,72,DB01215$h
DB01324,DB01132,69,DB01214$h
DB01259,DB00482,46,DB01167$t
DB01141,DB09090,48,DB06825$t
DB00296,DB00264,46,DB01587$h
DB00231,DB09118,72,DB01023$t
DB00977,DB01026,46,DB00633$t
DB00865,DB00392,75,DB01115$h
DB00841,DB09352,48,DB01050$t
DB01219,DB00257,46,DB00888$h
DB00216,DB00908,46,DB00927$t
DB01184,DB09063,72,DB00182$h
DB00312,DB00184,3,DB13783$h
DB11915,DB09167,46,DB08918$t
DB05381,DB00205,46,DB06410$h
DB01628,DB00420,46,DB11231$h
DB00648,DB00615,74,DB00572$t
DB06210,DB09120,46,DB00565$t
DB00395,DB01151,48,DB00640$h
DB06282,DB08872,48,DB09040$h
DB06414,DB09065,46,DB00873$t
DB09241,DB01370,66,DB00221$t
DB00849,DB00575,48,DB09123$h
DB01216,DB00246,46,DB08971$t
DB01248,DB08911,48,DB00699$t
DB08798,DB00705,46,DB04571$h
DB00966,DB00814,48,DB09093$h
DB00829,DB00201,46,DB02546$t
DB01575,DB00511,74,DB00598$h
DB01351,DB06288,48,DB06410$h
DB00904,DB00273,48,DB01362$h
DB01236,DB00721,48,DB00719$h
DB01349,DB08797,48,DB01023$h
DB06148,DB01149,46,DB00850$t
DB00615,DB08903,74,DB00357$t
DB00337,DB00441,48,DB00201$t
DB09555,DB00908,46,DB04786$h
DB00768,DB00705,46,DB06412$h
DB01591,DB08820,72,DB06292$t
DB09396,DB00320,46,DB00301$t
DB08906,DB06412,73,DB08874$h
DB01320,DB04572,3,DB06144$h
DB00806,DB00457,59,DB00231$t
DB00806,DB01296,52,DB09161$t
DB00818,DB05271,31,DB01370$t
DB00780,DB00999,59,DB01114$t
DB00619,DB00705,72,DB00728$t
DB08880,DB09288,48,DB09211$h
DB05246,DB01171,46,DB00759$t
DB01193,DB02709,36,DB06707$h
DB00186,DB09118,48,DB09070$h
DB01600,DB00687,48,DB09230$t
DB08881,DB01463,32,DB00894$h
DB00842,DB00395,48,DB01336$h
DB00981,DB01203,53,DB00035$t
DB00800,DB00876,59,DB00364$h
DB09215,DB00240,48,DB06237$t
DB00193,DB01587,48,DB01205$t
DB00575,DB00300,46,DB08804$t
DB01320,DB00176,72,DB13872$h
DB01437,DB00323,48,DB01147$t
DB00169,DB01211,46,DB09235$t
DB01191,DB00379,46,DB00596$t
DB00404,DB00625,48,DB00339$t
DB00363,DB00402,48,DB01205$t
DB00427,DB01621,48,DB09221$h
DB00547,DB01149,72,DB00718$t
DB00344,DB00768,48,DB08905$t
DB09291,DB01026,46,DB13873$t
DB00178,DB00727,48,DB00750$t
DB00829,DB01463,48,DB01128$h
DB01036,DB06702,48,DB00745$h
DB01567,DB00835,48,DB00617$h
DB00006,DB00328,5,DB00491$h
DB08880,DB01094,74,DB11586$h
DB00401,DB00876,48,DB00360$h
DB09543,DB09091,48,DB12278$h
DB01370,DB01026,74,DB00445$t
DB00499,DB00511,57,DB09130$t
DB00404,DB00831,48,DB01184$t
DB08987,DB01320,48,DB09198$h
DB00875,DB12532,48,DB00336$h
DB00814,DB02187,48,DB06216$t
DB00335,DB00768,36,DB00745$t
DB00250,DB00883,48,DB08911$h
DB04871,DB08815,48,DB01173$t
DB00514,DB06695,76,DB00530$t
DB08881,DB08957,32,DB01157$h
DB00327,DB04844,48,DB01175$t
DB00346,DB00195,59,DB00744$h
DB00203,DB00006,72,DB00211$t
DB00599,DB00876,59,DB08943$t
DB00186,DB00625,48,DB00243$h
DB00295,DB09330,72,DB01348$h
DB00264,DB00489,48,DB01203$h
DB06413,DB00890,74,DB06819$t
DB00280,DB00875,32,DB00972$h
DB00332,DB09048,72,DB09039$t
DB00457,DB08931,48,DB04946$h
DB00514,DB01608,48,DB09078$t
DB00343,DB02703,72,DB00546$t
DB02709,DB00905,69,DB00519$t
DB01367,DB00606,59,DB04571$t
DB00323,DB04861,48,DB06155$h
DB00850,DB00195,46,DB01328$t
DB00750,DB01175,48,DB00988$h
DB01201,DB01211,76,DB01205$t
DB00420,DB00949,19,DB08918$h
DB01238,DB00915,69,DB00847$h
DB00559,DB01259,74,DB01044$h
DB05294,DB04953,19,DB00318$h
DB00924,DB01601,46,DB00617$t
DB00458,DB00745,46,DB09048$t
DB00843,DB01090,69,DB00217$t
DB00282,DB00511,57,DB06792$h
DB00402,DB08883,15,DB02703$h
DB00181,DB00356,48,DB06781$t
DB00969,DB01095,46,DB09342$h
DB01544,DB08873,46,DB08983$t
DB00854,DB01395,48,DB00792$t
DB01198,DB08918,48,DB09267$t
DB01083,DB05246,74,DB00181$h
DB00818,DB00598,48,DB00244$h
DB01177,DB00210,71,DB00755$h
DB00541,DB00201,72,DB01378$h
DB00484,DB06826,9,DB06817$h
DB08880,DB08981,48,DB00542$t
DB01320,DB00412,3,DB00410$h
DB06697,DB00736,46,DB08916$t
DB00683,DB00647,48,DB00666$h
DB00921,DB00752,48,DB09124$t
DB00608,DB06803,74,DB01359$t
DB01195,DB00014,19,DB01325$h
DB01178,DB00321,48,DB01223$h
DB00338,DB00182,17,DB00248$h
DB00699,DB01384,48,DB04571$h
DB00177,DB00244,48,DB00626$h
DB01080,DB00470,15,DB09074$h
DB00772,DB01339,69,DB00216$t
