Drug1_ID,Drug2_ID,Y,Neg samples
DB06739,DB01324,69,DB01595$h
DB01595,DB00647,48,DB05294$t
DB00203,DB00752,46,DB00775$h
DB00356,DB00270,46,DB00617$t
DB09477,DB08880,48,DB02703$h
DB00655,DB00976,46,DB11106$t
DB00976,DB09167,46,DB01339$t
DB00678,DB00619,46,DB03756$t
DB04552,DB09211,69,DB09330$t
DB01184,DB00201,46,DB01326$t
DB00615,DB00502,3,DB01406$h
DB00216,DB13025,48,DB01191$h
DB00814,DB06739,48,DB01093$t
DB01609,DB00216,74,DB00655$h
DB00489,DB01162,29,DB00658$t
DB01433,DB01320,48,DB00459$t
DB09555,DB00619,46,DB00854$t
DB06144,DB00215,46,DB09118$t
DB00956,DB01567,15,DB12924$t
DB00744,DB00203,46,DB00969$t
DB00615,DB01236,3,DB00768$h
DB01219,DB00270,46,DB00304$h
DB00270,DB00976,46,DB13873$t
DB01259,DB01015,46,DB08798$t
DB00850,DB00745,46,DB01301$t
DB06654,DB00976,46,DB06826$t
DB00850,DB00571,59,DB09462$h
DB01349,DB01026,46,DB00680$h
DB00296,DB13025,48,DB06412$h
DB01320,DB06781,74,DB01131$t
DB09297,DB09118,72,DB00831$h
DB01615,DB01299,72,DB11699$t
DB00625,DB09235,74,DB09338$h
DB00420,DB00619,46,DB09543$h
DB01161,DB09009,48,DB00807$t
DB00682,DB00751,5,DB08877$h
DB01041,DB01236,15,DB11793$h
DB01595,DB09330,72,DB00493$t
DB00402,DB00633,48,DB01301$t
DB00699,DB00678,48,DB01320$h
DB00321,DB00625,48,DB00178$h
DB01081,DB13025,48,DB00415$h
DB00321,DB01175,48,DB00630$t
DB08905,DB06819,69,DB09018$t
DB06282,DB00476,48,DB08930$h
DB00476,DB00723,84,DB00293$h
DB05381,DB02703,72,DB06691$h
DB09118,DB09167,46,DB01122$t
DB09167,DB01175,48,DB06201$t
DB01191,DB09118,46,DB09124$t
DB01351,DB09342,48,DB08798$t
DB13142,DB09267,74,DB00384$h
DB09235,DB00384,48,DB00627$h
DB13142,DB08930,74,DB00120$h
DB00571,DB08918,72,DB00430$h
DB06739,DB05219,46,DB01041$t
DB00620,DB00976,46,DB08877$h
DB00630,DB01609,48,DB00476$h
DB01587,DB00476,48,DB00718$h
DB01339,DB00647,48,DB09330$t
DB09297,DB09048,72,DB01606$h
DB00328,DB04743,48,DB09125$t
DB00628,DB09166,48,DB00711$t
DB09039,DB02703,72,DB06201$h
DB00321,DB08873,46,DB09543$t
DB08798,DB00678,46,DB09297$t
DB00178,DB00328,48,DB00763$t
DB00956,DB09330,72,DB00819$h
DB00318,DB00427,48,DB01610$t
DB00916,DB01015,46,DB00318$t
DB00328,DB00870,48,DB08918$h
DB06201,DB01614,48,DB06410$h
DB04743,DB01236,52,DB11793$h
DB00502,DB08873,46,DB11636$h
DB00321,DB08918,48,DB00497$h
DB08877,DB02703,72,DB09211$h
DB00615,DB08931,3,DB08931$h
DB00682,DB09048,72,DB04711$h
DB01021,DB06826,59,DB00201$t
DB00201,DB09048,72,DB09167$h
DB00915,DB00420,69,DB09143$t
DB09147,DB00448,66,DB00293$t
DB09009,DB09118,48,DB01600$h
DB01233,DB00850,48,DB09342$h
DB00875,DB01233,19,DB01280$t
DB01162,DB09235,59,DB00215$h
DB01583,DB08916,74,DB04865$h
DB00620,DB08933,72,DB09015$h
DB01587,DB06144,48,DB11596$t
DB01184,DB00675,19,DB00736$t
DB00678,DB01162,48,DB06152$t
DB00655,DB00203,46,DB04911$h
DB04896,DB06152,84,DB01183$t
DB00807,DB01219,48,DB00392$h
DB00818,DB08931,48,DB01041$t
DB01041,DB06414,46,DB09048$t
DB00178,DB00814,48,DB01021$h
DB00575,DB05246,48,DB06414$h
DB09342,DB13025,48,DB00819$t
DB00947,DB00976,46,DB00216$t
DB01214,DB08931,48,DB09009$t
DB00571,DB00976,46,DB00448$t
DB00395,DB06282,48,DB00273$t
DB00571,DB01600,36,DB01162$t
DB09342,DB00906,48,DB01131$h
DB00448,DB08873,46,DB01199$t
DB01028,DB01615,48,DB00470$t
DB01609,DB06282,74,DB13873$t
DB00976,DB01026,72,DB00662$h
DB00328,DB06739,48,DB09118$t
DB00625,DB00304,74,DB02546$h
DB00296,DB09166,48,DB09267$t
DB01609,DB00321,74,DB00304$h
DB00633,DB00395,48,DB01019$t
DB00554,DB00487,26,DB01141$t
DB00780,DB00420,48,DB02546$t
DB00318,DB00296,48,DB06654$t
DB00427,DB06282,48,DB00514$t
DB06144,DB00976,46,DB01216$t
DB00768,DB09048,72,DB08930$t
DB01259,DB01211,72,DB13142$h
DB09342,DB00273,48,DB09342$t
DB00448,DB00244,69,DB01000$h
DB08880,DB08964,69,DB09143$t
DB00318,DB06212,48,DB00970$t
DB00445,DB00554,71,DB06781$h
DB00628,DB00203,46,DB00328$t
DB06410,DB01325,50,DB00476$t
DB00613,DB00518,74,DB00633$t
DB00420,DB01433,48,DB09167$h
DB04552,DB00620,48,DB00267$t
DB00768,DB00906,48,DB09488$h
DB00420,DB01236,19,DB06729$h
DB09235,DB00489,48,DB01607$h
DB00752,DB01184,48,DB01611$t
DB00270,DB01021,59,DB12924$t
DB06201,DB00807,48,DB00736$t
DB06696,DB04743,71,DB11348$t
DB00356,DB00427,48,DB12278$h
DB01349,DB01600,48,DB09324$t
DB01026,DB09235,48,DB09342$h
DB00250,DB06414,46,DB06819$t
DB01214,DB00744,36,DB09156$h
DB00402,DB00502,48,DB00630$h
DB00807,DB13025,48,DB02546$t
DB00655,DB08873,46,DB00518$t
DB00875,DB00889,19,DB01592$h
DB01081,DB00182,68,DB01216$t
DB01351,DB00270,59,DB00647$t
DB11348,DB06210,74,DB09488$t
DB00744,DB08933,72,DB08802$t
DB00680,DB01103,72,DB00976$t
DB01021,DB00215,54,DB00395$h
DB01085,DB01026,46,DB00321$t
DB00947,DB00270,46,DB00843$t
DB00768,DB01211,46,DB00080$h
DB09166,DB01601,72,DB01366$h
DB01041,DB01015,46,DB00906$h
DB01149,DB02703,72,DB01000$h
DB09166,DB00976,72,DB00378$h
DB00854,DB09009,48,DB01141$t
DB00906,DB06282,48,DB01149$h
DB08931,DB01211,46,DB01184$h
DB00655,DB01015,46,DB00814$t
DB01611,DB04786,74,DB11699$h
DB01191,DB09167,46,DB00655$t
DB01614,DB09166,48,DB09396$t
DB00678,DB00625,46,DB00489$h
DB00690,DB02703,72,DB06654$t
DB00818,DB00736,46,DB00832$t
DB00628,DB00875,48,DB09069$h
DB00690,DB01149,46,DB00627$t
DB01041,DB00625,15,DB00250$t
DB00956,DB00395,15,DB06152$h
DB04871,DB08933,72,DB01191$h
DB00807,DB01161,48,DB01369$t
DB01233,DB00831,48,DB04339$t
DB06282,DB01211,46,DB01299$h
DB00625,DB01601,74,DB01161$h
DB01601,DB00395,3,DB00346$h
DB00818,DB01161,48,DB09396$t
DB00489,DB00876,48,DB00981$t
DB05294,DB01259,19,DB03128$t
DB00869,DB00925,59,DB06212$h
DB09167,DB04896,72,DB00981$t
DB09297,DB01026,46,DB06212$t
DB00699,DB00608,46,DB00752$h
DB00620,DB01324,82,DB00356$h
DB04743,DB00620,48,DB06201$t
DB11348,DB01023,69,DB01184$t
DB00998,DB06144,48,DB00459$h
DB12278,DB00956,48,DB09462$h
DB01587,DB00470,15,DB01026$t
DB00476,DB01366,84,DB00323$t
DB01081,DB00906,48,DB11348$h
DB06739,DB01015,46,DB08933$h
DB00690,DB09342,48,DB01606$h
DB00655,DB00981,48,DB11596$t
DB00321,DB00736,46,DB00459$t
DB01320,DB00768,3,DB06201$h
DB00699,DB00201,48,DB04552$h
DB00571,DB02709,36,DB08880$t
DB01325,DB00273,82,DB00502$h
DB00296,DB00384,48,DB00441$t
DB00615,DB00321,3,DB00947$h
DB00402,DB09048,72,DB00415$t
DB01233,DB06144,48,DB01195$t
DB00807,DB09118,48,DB02709$t
DB01161,DB01463,48,DB00273$h
DB00633,DB00356,48,DB09039$h
DB01028,DB00678,46,DB08957$t
DB00270,DB01149,46,DB05219$t
DB00489,DB00502,19,DB06412$h
DB00318,DB00690,48,DB00969$h
DB00953,DB01149,48,DB00710$t
DB00497,DB09166,48,DB00445$h
DB00608,DB08873,46,DB01614$t
DB11348,DB01324,71,DB01022$t
DB01081,DB00807,48,DB00662$h
DB09555,DB01211,46,DB00888$h
DB00956,DB09118,15,DB09118$h
DB01199,DB01591,48,DB00627$h
DB01036,DB01015,46,DB09342$t
DB09166,DB00575,48,DB00346$t
DB00575,DB00876,48,DB09462$t
DB01595,DB00470,15,DB00244$h
DB00178,DB09292,48,DB09555$h
DB00328,DB00630,48,DB06217$h
DB00768,DB00710,48,DB09147$t
DB01609,DB01026,74,DB00328$t
DB01206,DB00752,46,DB00970$h
DB01214,DB06739,36,DB09167$h
DB01081,DB09166,48,DB01184$t
DB01609,DB00502,74,DB00806$h
DB08880,DB00818,74,DB00719$h
DB01211,DB01026,46,DB01259$t
DB01184,DB08933,72,DB00831$h
DB00448,DB00745,46,DB00814$h
DB09124,DB00682,69,DB00981$h
DB01058,DB06414,46,DB01046$t
DB00615,DB00889,3,DB01595$h
DB00998,DB00502,48,DB01021$t
DB00916,DB01149,46,DB00719$t
DB00998,DB00201,46,DB09235$t
DB01259,DB01026,72,DB11586$t
DB08916,DB00514,72,DB06282$t
DB00250,DB00203,46,DB13142$t
DB01351,DB01021,29,DB01041$t
DB00328,DB00608,48,DB13873$t
DB00215,DB00752,72,DB09477$t
DB00356,DB00395,48,DB09015$h
DB00876,DB02709,48,DB04896$h
DB09039,DB01268,19,DB00647$h
DB01351,DB09166,48,DB00120$t
DB00318,DB00976,46,DB09223$t
DB08918,DB00675,46,DB01591$t
DB05246,DB00470,15,DB00640$t
DB00608,DB00502,48,DB08877$h
DB00328,DB08933,72,DB06654$t
DB01149,DB08933,72,DB01103$t
DB05294,DB01601,46,DB00476$t
DB01233,DB00215,48,DB00888$h
DB00346,DB01023,59,DB05381$h
DB00675,DB06414,46,DB09134$t
DB00682,DB01208,5,DB04844$t
DB00752,DB00841,48,DB06654$t
DB06282,DB04896,48,DB04896$h
DB00625,DB00203,46,DB00577$h
DB01591,DB01026,46,DB11586$h
DB01325,DB08882,69,DB00841$h
DB01351,DB01214,59,DB00120$h
DB01325,DB01149,54,DB01183$h
DB01211,DB09330,72,DB01280$t
DB00318,DB02703,72,DB00803$t
DB00875,DB00323,48,DB00699$h
DB01320,DB00675,3,DB00803$h
DB01028,DB01587,48,DB09215$t
DB00215,DB11699,63,DB00572$h
DB00976,DB09118,72,DB13025$t
DB00203,DB04876,72,DB00339$t
DB00744,DB09048,72,DB13142$t
DB01081,DB01320,48,DB00561$t
DB00655,DB09118,72,DB00631$t
DB00682,DB02546,5,DB01022$h
DB05381,DB01026,46,DB09185$t
DB01609,DB06212,74,DB00807$h
DB00273,DB00304,74,DB00711$h
DB00628,DB01149,46,DB00336$t
DB00752,DB00807,48,DB01122$h
DB00420,DB00745,46,DB06826$h
DB01081,DB00296,48,DB00346$h
DB00328,DB01208,26,DB00745$t
DB09039,DB00710,19,DB06144$h
DB00625,DB00877,74,DB00819$h
DB01320,DB00617,3,DB08800$h
DB00575,DB09048,72,DB09543$t
DB00854,DB01614,48,DB00640$t
DB00608,DB01591,19,DB09297$h
DB01184,DB01601,72,DB00947$t
DB09009,DB00395,48,DB08916$t
DB01233,DB00184,48,DB05219$h
DB01216,DB00976,46,DB09039$h
DB05381,DB00625,46,DB00511$h
DB13025,DB09118,48,DB00215$h
DB00296,DB05246,48,DB01326$t
DB00402,DB01149,46,DB00080$h
DB00969,DB05219,46,DB00388$t
DB00321,DB01015,46,DB09330$h
DB06739,DB00678,46,DB01236$h
DB00613,DB01609,72,DB00875$t
DB00497,DB01324,48,DB00640$t
DB00323,DB04896,48,DB01591$t
DB00854,DB01021,48,DB01406$h
DB01320,DB06212,74,DB00981$h
DB01601,DB09330,72,DB00854$t
DB00392,DB00318,48,DB00675$t
DB00296,DB09167,46,DB06691$t
DB01214,DB09477,59,DB00384$h
DB00831,DB01320,48,DB00891$t
DB00216,DB00420,46,DB13450$t
DB00216,DB00678,46,DB09278$t
DB00752,DB00876,59,DB08964$h
DB01595,DB09166,48,DB00575$h
DB00402,DB01595,48,DB00806$h
DB00502,DB01591,19,DB01324$h
DB00682,DB01147,11,DB04571$t
DB00572,DB00647,48,DB06654$h
DB01268,DB01208,8,DB00410$h
DB00215,DB01149,46,DB00296$t
DB00990,DB09048,72,DB01366$h
DB08880,DB08905,48,DB00250$t
DB06144,DB04871,46,DB00843$t
DB09166,DB00476,48,DB00751$h
DB01211,DB08871,19,DB09124$h
DB09292,DB09215,48,DB00906$h
DB01320,DB09396,3,DB08930$h
DB00655,DB09167,46,DB01141$h
DB00831,DB09118,48,DB00947$h
DB09166,DB09330,72,DB06201$t
DB09477,DB04552,48,DB06210$t
DB09297,DB08873,46,DB01592$h
DB00420,DB00529,19,DB09211$t
DB01015,DB08918,8,DB01325$t
DB00402,DB00628,48,DB01583$h
DB00850,DB04896,48,DB00745$h
DB00814,DB00710,48,DB05219$t
DB01609,DB08918,74,DB09021$h
DB06739,DB00215,46,DB01268$h
DB00608,DB01259,19,DB02701$h
DB01041,DB00633,15,DB06691$h
DB04844,DB00470,15,DB02546$h
DB01023,DB01149,46,DB00953$t
DB01592,DB00751,66,DB00470$t
DB00182,DB01324,59,DB01259$t
DB00608,DB01600,48,DB01041$t
DB00487,DB00511,57,DB00304$t
DB03756,DB00203,46,DB09543$t
DB01036,DB01211,72,DB01093$t
DB01609,DB00518,74,DB00818$h
DB00318,DB00402,48,DB09021$h
DB09297,DB02703,72,DB00647$t
DB00647,DB00384,48,DB01606$t
DB01214,DB06826,59,DB00323$t
DB00554,DB01046,69,DB01587$t
DB01351,DB13025,48,DB01268$h
DB01021,DB08931,59,DB01015$h
DB00690,DB00296,48,DB00456$h
DB01320,DB06210,3,DB00752$h
DB00476,DB04896,48,DB00763$t
DB00780,DB01236,48,DB11699$t
DB00925,DB01324,59,DB00751$t
DB00780,DB00818,48,DB00615$t
DB00489,DB00511,53,DB01184$t
DB09235,DB00323,48,DB00476$h
DB01591,DB08933,72,DB00780$h
DB01595,DB05246,48,DB09488$t
DB09215,DB01021,69,DB01268$t
DB00476,DB00751,84,DB05219$t
DB05246,DB09118,46,DB08931$t
DB01175,DB09039,46,DB00336$t
DB00690,DB00215,48,DB09124$t
DB01103,DB09330,72,DB01320$h
DB09166,DB00619,46,DB04865$h
DB00745,DB01211,46,DB06155$t
DB00575,DB09235,59,DB01595$t
DB01591,DB02703,72,DB00459$t
DB00216,DB01601,46,DB13142$h
DB00395,DB00745,46,DB08931$t
DB04896,DB00854,63,DB00178$h
DB01320,DB04743,72,DB09118$h
DB08918,DB00647,63,DB09342$t
DB01320,DB00328,3,DB00427$h
DB00752,DB06282,48,DB08889$t
DB01600,DB01021,69,DB13450$t
DB00916,DB04339,48,DB01280$t
DB05294,DB01026,46,DB06691$t
DB01587,DB13025,48,DB08943$h
DB00617,DB01015,46,DB00273$t
DB04844,DB00850,48,DB03128$t
DB00476,DB01609,72,DB00818$h
DB00736,DB09118,72,DB00888$h
DB00699,DB01206,48,DB00719$t
DB01320,DB00356,3,DB00819$h
DB00854,DB13872,48,DB00876$t
DB00395,DB06414,46,DB01364$t
DB00182,DB00178,59,DB00318$t
DB00682,DB00890,11,DB01195$h
DB00633,DB08931,48,DB06193$h
DB00875,DB00270,19,DB09267$h
DB00906,DB01219,48,DB00925$t
DB01320,DB09167,46,DB09477$h
DB01183,DB00675,46,DB06414$t
DB00628,DB08873,46,DB08983$h
DB00976,DB00529,19,DB04844$t
DB01595,DB00625,48,DB09069$t
DB00768,DB04865,48,DB01183$t
DB00184,DB05219,46,DB09278$t
DB01214,DB01611,46,DB09330$h
DB01600,DB09211,69,DB01019$h
DB00420,DB13872,48,DB01206$t
DB00682,DB00768,5,DB00502$h
DB01041,DB01161,15,DB09462$h
DB00420,DB04896,48,DB01280$t
DB00392,DB01339,48,DB09235$t
DB00476,DB01364,84,DB01591$t
DB00699,DB08873,48,DB00430$h
DB01609,DB01601,74,DB08889$t
DB09215,DB01046,69,DB01280$h
DB01081,DB06144,48,DB00711$h
DB01085,DB09048,72,DB00571$t
DB04552,DB04865,48,DB04865$h
DB06210,DB01259,46,DB00445$t
DB01184,DB01026,72,DB01131$h
DB06739,DB01149,46,DB04865$h
DB00665,DB00511,57,DB04571$t
DB13142,DB06210,74,DB01085$h
DB06217,DB04871,46,DB00831$t
DB00427,DB08918,48,DB01149$h
DB01103,DB01211,46,DB13872$h
DB08916,DB09462,72,DB01567$t
DB00296,DB01615,48,DB06414$t
DB01411,DB08873,72,DB01303$h
DB00751,DB09118,72,DB00807$h
DB09039,DB01233,19,DB01364$h
DB00502,DB00736,46,DB00384$t
DB00203,DB02703,72,DB00456$h
DB05294,DB01036,19,DB09396$h
DB09166,DB13025,48,DB00236$t
DB00339,DB00976,46,DB01019$t
DB00296,DB00427,48,DB01324$h
DB13872,DB05246,48,DB00745$t
DB06781,DB00655,72,DB00888$h
DB01595,DB01211,46,DB00410$t
DB01236,DB00321,48,DB11793$t
DB01351,DB00476,48,DB01406$h
DB00682,DB01036,5,DB00719$h
DB08905,DB01021,82,DB00915$t
DB01351,DB01023,59,DB00606$t
DB00321,DB01259,46,DB09543$t
DB01147,DB06696,74,DB01411$h
DB00402,DB00875,48,DB01206$t
DB01351,DB00273,48,DB00628$t
DB06739,DB00620,48,DB09342$t
DB00752,DB04871,48,DB01601$t
DB00402,DB06414,46,DB00889$t
DB00752,DB09342,48,DB00470$t
DB00850,DB06282,48,DB09324$t
DB09241,DB00497,48,DB05294$t
DB00575,DB00925,59,DB00270$h
DB01236,DB01214,48,DB01093$h
DB01320,DB01583,74,DB09130$t
DB00818,DB01614,48,DB00402$t
DB00916,DB01211,46,DB01433$t
DB00814,DB00976,46,DB11586$t
DB08798,DB00625,46,DB06193$h
DB01463,DB01320,48,DB01147$t
DB00216,DB01615,48,DB01301$h
DB06696,DB00744,71,DB03756$t
DB00184,DB00476,46,DB01175$t
DB00699,DB00270,48,DB00876$h
DB00768,DB00476,48,DB00184$t
DB02709,DB09211,52,DB05246$t
DB01041,DB01609,72,DB00448$h
DB01233,DB01463,48,DB00711$h
DB00628,DB01587,48,DB01609$t
DB00877,DB00178,48,DB01028$h
DB01026,DB00497,48,DB01411$h
DB01351,DB00427,48,DB09267$h
DB00184,DB01026,46,DB00710$t
DB13872,DB00321,48,DB05294$h
DB11348,DB04743,69,DB00627$t
DB01183,DB00625,46,DB00628$t
DB01463,DB00323,48,DB00763$h
DB00876,DB00178,48,DB09125$t
DB08931,DB08882,72,DB01081$h
DB00514,DB00678,46,DB00631$t
DB00553,DB09330,72,DB09009$h
DB01236,DB08918,48,DB00571$h
DB00321,DB00215,48,DB09235$t
DB00215,DB00529,19,DB00476$h
DB00497,DB00470,15,DB01183$t
DB06144,DB13872,48,DB00640$t
DB09330,DB08880,72,DB00304$h
DB01611,DB00711,74,DB00270$h
DB13872,DB00906,48,DB01331$h
DB01149,DB09048,72,DB00780$h
DB00296,DB01175,48,DB00690$t
DB00850,DB08873,46,DB00487$t
DB01433,DB00182,68,DB00752$t
DB00420,DB01233,19,DB01324$t
DB00201,DB00270,46,DB08889$t
DB00402,DB00321,48,DB00456$h
DB09241,DB00489,59,DB00625$h
DB00869,DB08873,46,DB01324$h
DB04844,DB00889,19,DB00620$h
DB00690,DB00625,48,DB09210$h
DB00445,DB02709,71,DB00658$h
DB00854,DB09338,48,DB04743$h
DB00814,DB00270,46,DB12278$t
DB03756,DB01015,46,DB09396$h
DB00615,DB08943,72,DB00215$t
DB00752,DB00678,59,DB01000$h
DB08880,DB09211,69,DB03756$h
DB00201,DB00640,69,DB00553$h
DB00625,DB08930,74,DB13873$t
DB06201,DB13025,48,DB09039$t
DB01339,DB01433,48,DB00891$h
DB09048,DB00497,48,DB04911$t
DB00620,DB00203,46,DB00273$t
DB00620,DB01406,73,DB00976$t
DB00807,DB01320,48,DB06201$t
DB11586,DB00890,74,DB06144$h
DB00889,DB00420,19,DB00430$t
DB01236,DB01211,46,DB01205$t
DB00682,DB01175,5,DB00216$t
DB04896,DB01583,69,DB01233$t
DB01175,DB00736,46,DB00890$h
DB00678,DB08880,46,DB00572$t
DB00818,DB02703,72,DB01042$h
DB00780,DB01162,48,DB01042$h
DB00925,DB00633,48,DB09048$h
DB01149,DB01615,48,DB00267$t
DB00625,DB01023,74,DB09221$h
DB00682,DB00273,46,DB08983$t
DB09555,DB00270,46,DB09009$t
DB00216,DB00625,46,DB09041$t
DB00215,DB01591,19,DB00970$h
DB09342,DB13872,48,DB00388$t
DB00953,DB00571,72,DB04786$h
DB00328,DB00678,46,DB06826$h
DB00831,DB00807,48,DB09048$t
DB08916,DB00571,72,DB13142$t
DB00489,DB01268,19,DB00807$h
DB01161,DB00323,48,DB09124$h
DB06201,DB01595,48,DB00546$h
DB08873,DB01175,74,DB06144$h
DB00178,DB00608,48,DB00415$h
DB00647,DB00768,48,DB00831$t
DB01324,DB08931,59,DB01581$t
DB00518,DB00976,46,DB01021$t
DB00184,DB00203,46,DB00891$t
DB06696,DB06739,71,DB00120$h
DB00388,DB01364,48,DB00736$h
DB00575,DB00571,24,DB12924$t
DB00850,DB00613,72,DB04876$h
DB01591,DB09330,72,DB01351$h
DB00346,DB00723,4,DB11793$h
DB00990,DB01211,46,DB00719$t
DB00875,DB09166,48,DB00953$t
DB00889,DB01601,46,DB00662$h
DB00250,DB00736,46,DB00178$h
DB00647,DB00625,48,DB00120$h
DB00384,DB00476,29,DB06819$t
DB09210,DB01583,48,DB09267$t
DB04871,DB00420,46,DB01595$t
DB08916,DB00448,72,DB01026$h
DB00608,DB00744,48,DB00875$t
DB00250,DB09167,46,DB01301$t
DB00216,DB09048,72,DB11586$h
DB00723,DB00752,70,DB01161$t
DB00420,DB01463,48,DB00432$t
DB00420,DB01351,48,DB01122$h
DB00420,DB01614,48,DB00216$t
DB06414,DB01015,46,DB00445$t
DB00925,DB08933,72,DB00763$h
DB00615,DB00318,3,DB00273$h
DB00518,DB09330,72,DB09338$t
DB00497,DB00575,48,DB08983$t
DB01131,DB01015,46,DB06826$t
DB01184,DB00215,46,DB04876$t
DB00780,DB00850,48,DB09018$h
DB00628,DB01351,48,DB00318$t
DB01023,DB01026,72,DB08800$t
DB09039,DB08873,72,DB00744$h
DB00780,DB00831,48,DB01326$t
DB02709,DB00487,26,DB02709$t
DB00699,DB00502,46,DB00954$t
DB00818,DB00203,46,DB00763$t
DB00690,DB05246,48,DB00751$h
DB04552,DB09215,48,DB01141$t
DB01214,DB00511,53,DB00680$t
DB00633,DB01175,48,DB01600$t
DB00553,DB00203,46,DB01085$t
DB00608,DB09118,72,DB06201$t
DB00768,DB01600,48,DB00514$h
DB00514,DB09048,72,DB01103$t
DB00956,DB00321,15,DB01607$t
DB01349,DB09330,72,DB00448$t
DB00647,DB01028,48,DB08957$h
DB00675,DB08933,72,DB01206$h
DB00420,DB06282,48,DB01019$h
DB00682,DB09543,5,DB09215$h
DB00346,DB00178,59,DB09156$t
DB00680,DB01214,59,DB01438$h
DB00323,DB00427,48,DB00203$h
DB09292,DB00489,48,DB01303$t
DB01219,DB08933,72,DB00529$t
DB01184,DB01233,19,DB01325$h
DB01567,DB00356,48,DB08933$h
DB01606,DB06696,74,DB08911$h
DB00420,DB00678,46,DB01339$h
DB00831,DB01611,72,DB01280$t
DB00615,DB00356,3,DB00768$h
DB00215,DB05294,32,DB00807$h
DB00780,DB04871,48,DB00388$h
DB01463,DB00427,48,DB00215$t
DB00619,DB01149,72,DB00925$t
DB00608,DB00415,74,DB00267$h
DB02709,DB00710,48,DB00832$h
DB00445,DB00328,71,DB12924$h
DB01601,DB09048,72,DB01364$t
DB06282,DB00976,46,DB00806$t
DB01195,DB00420,19,DB00546$h
DB01036,DB09048,72,DB00915$h
DB00420,DB01036,19,DB09147$h
DB01233,DB01214,53,DB00339$t
DB00675,DB00201,46,DB09223$t
DB01351,DB01219,48,DB08800$t
DB01081,DB09118,48,DB00184$h
DB00806,DB00270,59,DB01369$t
DB00647,DB01615,48,DB00120$t
DB01609,DB00402,74,DB09166$h
DB01175,DB01268,19,DB00511$t
DB01041,DB00850,15,DB08873$t
DB01147,DB00445,74,DB09147$h
DB01081,DB01433,48,DB01081$t
DB01183,DB05219,46,DB09396$h
DB00356,DB00184,46,DB11574$t
DB00178,DB00476,29,DB01208$t
DB01023,DB01214,48,DB09211$t
DB00675,DB00203,46,DB00876$h
DB00831,DB01595,48,DB01591$t
DB09241,DB04896,63,DB00752$h
DB00178,DB01023,48,DB00665$t
DB00625,DB02703,72,DB00493$h
DB09297,DB09330,72,DB00210$h
DB01161,DB00356,48,DB01299$h
DB00321,DB00953,48,DB00293$h
DB08880,DB00850,74,DB00575$h
DB00613,DB00625,72,DB06781$h
DB00572,DB01433,48,DB00561$t
DB00273,DB00890,74,DB00270$h
DB00875,DB00575,48,DB00745$h
DB00751,DB00203,46,DB09215$t
DB00690,DB00356,48,DB01339$h
DB05294,DB00321,19,DB01214$h
DB00976,DB00889,19,DB05381$t
DB00682,DB00476,5,DB06144$h
DB04552,DB01046,69,DB01183$h
DB00678,DB01259,46,DB00470$h
DB01320,DB01036,3,DB09338$h
DB00613,DB01103,74,DB06781$t
DB01195,DB00529,19,DB09156$h
DB00448,DB00182,17,DB01042$h
DB09555,DB09118,72,DB01406$h
DB09211,DB00682,48,DB12924$t
DB00780,DB01175,48,DB00182$h
DB01324,DB01339,72,DB08964$t
DB08918,DB00420,46,DB06654$t
DB08918,DB01023,46,DB00388$t
DB00356,DB09118,72,DB01233$h
DB04896,DB00751,84,DB00184$h
DB01609,DB00925,74,DB01022$h
DB01351,DB00647,48,DB00518$h
DB06193,DB00511,57,DB00184$t
DB00916,DB09167,46,DB00915$h
DB01015,DB01149,46,DB04743$t
DB00502,DB05219,46,DB00572$h
DB01587,DB00270,46,DB00875$t
DB00947,DB00619,46,DB09396$t
DB06781,DB01601,72,DB00841$h
DB11560,DB01026,46,DB09499$t
DB13142,DB01324,71,DB01280$t
DB01259,DB00675,46,DB02546$t
DB00619,DB02703,72,DB01567$t
DB00420,DB00346,19,DB06691$t
DB00553,DB01149,46,DB00888$h
DB00699,DB08933,48,DB00351$h
DB01149,DB09330,72,DB01339$h
DB00736,DB00619,46,DB00489$t
DB06696,DB01600,71,DB09278$h
DB08931,DB08873,72,DB00273$h
DB00682,DB00493,5,DB01214$h
DB01028,DB00273,48,DB00236$h
DB00608,DB01023,46,DB01326$h
DB01149,DB11699,63,DB08918$t
DB00876,DB00608,48,DB01609$t
DB01149,DB00976,46,DB12924$h
DB01041,DB00296,15,DB00751$h
DB00807,DB00321,48,DB00216$t
DB00502,DB00854,48,DB00378$h
DB00554,DB00502,48,DB00336$h
DB01028,DB01219,48,DB00969$t
DB00953,DB00831,48,DB09543$t
DB00182,DB00768,75,DB00546$h
DB00546,DB00270,46,DB09041$h
DB00875,DB01433,48,DB00470$h
DB11574,DB09330,72,DB06819$t
DB06739,DB09211,69,DB01301$h
DB08905,DB08873,72,DB01204$t
DB00744,DB00678,46,DB00680$t
DB00502,DB05246,48,DB09125$t
DB00744,DB04552,48,DB09048$t
DB00250,DB01026,46,DB00832$t
DB00744,DB00870,48,DB02701$t
DB09330,DB01191,74,DB00891$t
DB00270,DB01214,48,DB06144$h
DB00476,DB09118,72,DB00954$h
DB08877,DB01214,53,DB00388$h
DB00814,DB01046,69,DB00998$h
DB00615,DB01175,3,DB00470$h
DB05381,DB01015,46,DB00981$t
DB00850,DB00625,48,DB00561$h
DB00631,DB01023,48,DB01206$h
DB00854,DB01351,48,DB09067$t
