Drug1_ID,Drug2_ID,Y,Neg samples
DB00261,DB08864,19,DB09232$h
DB00949,DB00653,15,DB09296$h
DB04839,DB04946,74,DB06663$t
DB00881,DB00827,74,DB09275$h
DB11093,DB09093,74,DB01167$h
DB00474,DB00742,59,DB03793$h
DB00794,DB13179,3,DB00914$h
DB08970,DB01226,21,DB00291$t
DB05541,DB00338,46,DB00230$h
DB01355,DB09063,72,DB01143$h
DB00436,DB01210,48,DB00849$t
DB13595,DB00847,69,DB00469$t
DB00325,DB01340,48,DB01241$h
DB01080,DB01242,48,DB01212$h
DB01111,DB00681,56,DB00836$h
DB00856,DB08864,74,DB06717$h
DB00541,DB00845,72,DB00122$t
DB01197,DB04574,74,DB09183$h
DB00731,DB00091,46,DB00504$t
DB00880,DB01173,72,DB08867$t
DB06712,DB00422,36,DB00964$t
DB03793,DB09090,48,DB00434$h
DB01412,DB00208,46,DB00349$t
DB00750,DB00405,48,DB09065$h
DB00212,DB09236,59,DB08987$h
DB00753,DB01020,48,DB09296$h
DB00706,DB01274,4,DB00596$h
DB00989,DB04855,53,DB06820$t
DB00359,DB00705,46,DB00352$h
DB00866,DB01399,36,DB00599$t
DB00180,DB04855,46,DB06206$t
DB01201,DB06697,3,DB00588$h
DB00179,DB05676,48,DB04908$t
DB00264,DB00361,72,DB04953$t
DB06770,DB00458,46,DB00591$t
DB00180,DB06290,72,DB08864$h
DB00324,DB00805,48,DB09230$h
DB01156,DB04946,76,DB04967$t
DB00458,DB01340,72,DB00957$t
DB00860,DB00246,46,DB06605$t
DB00639,DB00393,48,DB06769$h
DB08994,DB06209,5,DB00212$t
DB00331,DB01059,8,DB01251$t
DB04948,DB00268,48,DB01575$h
DB04840,DB00790,59,DB06699$h
DB06770,DB00398,46,DB09320$t
DB00471,DB00263,46,DB01170$t
DB00654,DB01240,59,DB00556$t
DB09117,DB00950,15,DB03619$t
DB09076,DB00327,48,DB00517$t
DB01551,DB06717,72,DB00428$t
DB00433,DB00715,46,DB00122$h
DB00320,DB00540,36,DB00581$t
DB01035,DB08864,19,DB00239$h
DB11730,DB00637,32,DB06262$t
DB00747,DB08910,48,DB12026$h
DB00712,DB00834,72,DB08875$t
DB01094,DB00207,46,DB00091$t
DB00573,DB01032,72,DB00503$h
DB00910,DB00283,46,DB00483$h
DB00796,DB00469,48,DB01181$h
DB01418,DB00583,5,DB00213$t
DB00784,DB07615,48,DB01115$t
DB00945,DB04951,48,DB01018$t
DB00714,DB00486,48,DB11254$t
DB00648,DB00248,74,DB00531$h
DB09026,DB00821,36,DB06711$h
DB00605,DB01032,72,DB13158$t
DB09270,DB00227,72,DB01064$h
DB06716,DB05271,31,DB01066$h
DB00393,DB01321,46,DB01104$t
DB06335,DB08820,72,DB00972$t
DB00187,DB00401,48,DB01001$h
DB00936,DB00300,48,DB03754$t
DB01201,DB06616,74,DB00255$h
DB00706,DB01018,48,DB00220$t
DB00755,DB00294,69,DB00900$h
DB01232,DB00839,69,DB00181$h
DB01224,DB01353,48,DB00581$t
DB00481,DB00263,46,DB00401$t
DB00960,DB01340,48,DB01066$t
DB09262,DB01167,72,DB01407$t
DB00764,DB00887,82,DB01764$t
DB09285,DB00821,48,DB00544$h
DB01174,DB06204,15,DB01201$h
DB00530,DB01075,46,DB01082$t
DB00483,DB06148,1,DB00180$t
DB00364,DB00153,72,DB09224$h
DB01218,DB00908,46,DB00555$t
DB00728,DB01017,20,DB00761$h
DB00949,DB01319,46,DB00300$h
DB00508,DB04946,48,DB06441$t
DB05039,DB01319,46,DB06725$t
DB09068,DB00951,46,DB01283$t
DB00908,DB00808,19,DB00281$h
DB00266,DB01401,5,DB06791$t
DB08971,DB00903,82,DB00689$h
DB00297,DB04861,72,DB00958$h
DB00656,DB01563,48,DB00556$h
DB00790,DB09238,59,DB00455$h
DB00835,DB00283,46,DB06213$t
DB00798,DB00469,71,DB13145$h
DB06724,DB00860,2,DB06717$h
DB01136,DB00951,46,DB00177$t
DB01232,DB00539,48,DB00652$t
DB09279,DB00500,48,DB00962$h
DB01024,DB00253,48,DB13179$h
DB00635,DB08868,33,DB01150$h
DB00924,DB00679,46,DB00911$h
DB01197,DB07615,48,DB00475$t
DB01359,DB06207,29,DB04854$t
DB01283,DB13167,48,DB00198$t
DB06594,DB00472,48,DB00648$t
DB01129,DB00673,72,DB00555$h
DB06738,DB01235,48,DB00314$h
DB00396,DB00188,46,DB00764$t
DB00248,DB01608,48,DB00014$h
DB00715,DB00490,63,DB08976$t
DB12161,DB05521,46,DB01108$t
DB00714,DB01144,48,DB01174$t
DB01238,DB06738,48,DB00560$t
DB00373,DB01223,13,DB00715$h
DB00696,DB01011,48,DB01202$t
DB00648,DB00932,74,DB06718$t
DB00521,DB00243,46,DB01155$t
DB00694,DB01435,71,DB11235$t
DB01410,DB00621,73,DB00783$h
DB12598,DB00180,48,DB00669$h
DB00921,DB00371,15,DB00935$t
DB01407,DB00289,70,DB01337$t
DB01399,DB00591,48,DB00319$h
DB00922,DB00457,48,DB00564$t
DB00866,DB00411,48,DB00883$t
DB00612,DB04846,13,DB01115$t
DB00735,DB00827,26,DB01263$t
DB06772,DB08865,48,DB01620$h
DB00091,DB01024,74,DB09099$h
DB01551,DB00907,46,DB00713$h
DB00484,DB00797,9,DB00198$h
DB01544,DB00398,46,DB00302$h
DB00440,DB00343,46,DB00715$t
DB00648,DB00153,74,DB08799$h
DB06203,DB01156,46,DB04573$t
DB00715,DB00150,63,DB13179$h
DB09286,DB00455,48,DB00091$t
DB00477,DB08864,19,DB00237$t
DB00425,DB00322,46,DB01043$h
DB00207,DB01319,46,DB00731$t
DB00176,DB09244,63,DB00480$h
DB00652,DB00191,68,DB00361$t
DB00434,DB00285,69,DB01275$t
DB01296,DB00446,46,DB09146$t
DB00872,DB01012,72,DB01086$h
DB00557,DB00765,31,DB00513$t
DB00749,DB01234,48,DB00237$t
DB00701,DB00482,46,DB00429$h
DB00700,DB09084,36,DB06202$t
DB08912,DB06770,74,DB01080$h
DB00268,DB01072,46,DB00651$t
DB01576,DB06216,60,DB00677$t
DB00844,DB06153,48,DB00856$h
DB01009,DB01708,48,DB00358$t
DB00208,DB09283,5,DB04868$h
DB01174,DB06616,74,DB00483$h
DB01172,DB01396,74,DB00827$t
DB00849,DB00593,48,DB01200$h
DB00948,DB06810,74,DB09014$h
DB09030,DB00220,72,DB01437$t
DB00866,DB00496,46,DB00525$t
DB00186,DB00721,48,DB00300$h
DB11126,DB09216,69,DB00355$t
DB06736,DB01044,26,DB09296$t
DB00252,DB01012,3,DB00950$h
DB06153,DB06204,15,DB11575$h
DB09280,DB00567,3,DB00839$h
DB01029,DB09084,48,DB00730$h
DB00909,DB01114,48,DB08981$h
DB01224,DB09345,48,DB00206$t
DB06737,DB13158,48,DB09104$h
DB00498,DB12598,5,DB00537$t
DB00027,DB09268,69,DB04854$t
DB01201,DB00784,3,DB06766$h
DB00949,DB01068,48,DB01076$h
DB00864,DB00542,46,DB01133$t
DB04846,DB00422,36,DB00692$t
DB00860,DB01043,48,DB09153$h
DB01172,DB00735,71,DB09087$h
DB00248,DB00924,48,DB09276$t
DB00175,DB00624,72,DB01345$t
DB00897,DB06290,72,DB00795$h
DB01065,DB01124,46,DB00865$h
DB01624,DB09071,48,DB04835$h
DB00672,DB06203,8,DB08796$t
DB06738,DB01319,46,DB04398$t
DB05676,DB00246,46,DB09236$t
DB00309,DB00305,48,DB01254$t
DB00281,DB01101,46,DB06788$h
DB04868,DB00714,19,DB09300$h
DB08883,DB04868,46,DB09047$h
DB06267,DB00528,9,DB00263$h
DB01209,DB11609,48,DB00486$t
DB00812,DB00687,48,DB00922$h
DB00281,DB00748,48,DB01598$t
DB00474,DB00254,74,DB00217$t
DB00708,DB01203,53,DB01107$t
DB08899,DB01232,74,DB00360$h
DB00686,DB01250,5,DB00677$h
DB00541,DB01076,72,DB01243$h
DB00195,DB00422,36,DB11989$t
DB00881,DB00939,48,DB00294$h
DB09244,DB06712,59,DB00228$t
DB04835,DB00834,72,DB01362$h
DB01097,DB00169,46,DB09224$t
DB06589,DB00540,19,DB00581$h
DB00316,DB00254,46,DB00301$h
DB00255,DB00243,72,DB01319$h
DB01119,DB00457,59,DB00424$t
DB00872,DB00802,72,DB00732$t
DB01590,DB01239,72,DB08807$t
DB01002,DB01466,48,DB01489$t
DB08899,DB01384,74,DB00920$t
DB01166,DB00227,72,DB06710$h
DB00294,DB00196,46,DB01321$t
DB01580,DB08822,48,DB00443$h
DB01098,DB00481,72,DB00235$h
DB00344,DB01247,48,DB00185$t
DB03754,DB01076,74,DB00542$t
DB01065,DB01069,48,DB00624$t
DB00312,DB00938,3,DB09080$h
DB13167,DB00035,48,DB00563$t
DB01221,DB00726,48,DB00226$t
DB01006,DB09065,46,DB00291$t
DB00986,DB00940,1,DB00623$t
DB01189,DB00790,48,DB01020$h
DB08881,DB00909,74,DB00282$h
DB01136,DB00573,36,DB01176$t
DB00262,DB08868,33,DB00527$t
DB01222,DB09073,72,DB00827$t
DB01197,DB00812,48,DB13158$h
DB01244,DB00705,46,DB00991$t
DB01115,DB12332,46,DB00165$h
DB01588,DB00726,48,DB00360$h
DB09084,DB00774,69,DB00778$h
DB01203,DB01182,72,DB01210$t
DB00801,DB00252,48,DB00987$h
DB00589,DB00381,48,DB00233$t
DB00872,DB04855,72,DB01144$h
DB01466,DB00582,46,DB00670$t
DB00945,DB01129,46,DB08976$t
DB01095,DB04946,72,DB00277$t
DB00327,DB01104,46,DB04908$t
DB00349,DB00255,74,DB06216$h
DB06737,DB00884,48,DB00972$t
DB00881,DB01223,74,DB08824$h
DB00401,DB00673,72,DB09161$h
DB09053,DB00898,72,DB00688$t
DB13179,DB09063,72,DB00765$h
DB08981,DB00223,48,DB11093$h
DB09091,DB00685,48,DB06626$t
DB01255,DB04946,60,DB00413$h
DB00897,DB00208,46,DB01178$h
DB00449,DB09289,36,DB00390$h
DB00230,DB09017,7,DB00450$h
DB00528,DB01232,72,DB09256$t
DB00316,DB00440,46,DB00695$t
DB01159,DB06204,15,DB00274$h
DB00337,DB01009,48,DB11613$t
DB00784,DB00720,48,DB00170$t
DB09352,DB01403,60,DB01057$t
DB01253,DB01166,48,DB06723$t
DB11921,DB00285,46,DB00959$t
DB01242,DB09279,48,DB00983$h
DB00691,DB07615,48,DB00240$h
DB00404,DB01065,48,DB06742$t
DB00975,DB00545,69,DB09230$t
DB00458,DB00705,46,DB00449$t
DB08912,DB01156,74,DB00521$h
DB01242,DB00951,46,DB00911$t
DB00238,DB05676,74,DB01013$h
DB00797,DB01115,48,DB00325$t
DB09238,DB00196,72,DB01200$t
DB09093,DB01061,69,DB08907$t
DB08883,DB00227,46,DB00797$t
DB01174,DB01095,3,DB01435$h
DB00537,DB01242,19,DB00664$t
DB00543,DB00705,46,DB00772$t
DB00963,DB00774,69,DB00528$t
DB09071,DB06204,15,DB04272$t
DB00872,DB00263,46,DB08865$t
DB06216,DB00494,48,DB09198$h
DB08860,DB01115,72,DB00664$h
DB00898,DB00753,15,DB06636$h
DB00189,DB09286,48,DB00651$h
DB00748,DB00091,46,DB01239$t
DB08912,DB00349,74,DB00539$h
DB01167,DB09073,72,DB06723$h
DB01037,DB01104,48,DB01656$t
DB11614,DB00322,46,DB00240$t
DB01119,DB00226,59,DB09072$h
DB00860,DB01097,48,DB01170$h
DB00284,DB00817,8,DB01412$t
DB08912,DB09183,74,DB13878$t
DB00794,DB00243,74,DB00340$h
DB01248,DB09570,48,DB01627$h
DB01275,DB00629,59,DB08820$t
DB00193,DB00263,46,DB04878$t
DB00266,DB00229,5,DB09209$h
DB00531,DB00685,14,DB01193$h
DB00788,DB01397,48,DB00743$h
DB00622,DB00496,46,DB01297$t
DB00849,DB00421,59,DB00988$t
DB01016,DB00914,8,DB00790$h
DB00343,DB00374,59,DB08993$t
DB00471,DB00199,46,DB01057$h
DB00997,DB00361,72,DB08907$h
DB09245,DB00275,59,DB00490$h
DB00528,DB00227,46,DB00309$t
DB04948,DB01580,24,DB01365$t
DB01116,DB01158,59,DB09323$t
DB00829,DB00213,46,DB00753$t
DB00358,DB00661,46,DB01130$t
DB00643,DB00263,46,DB09054$h
DB01608,DB00708,59,DB01244$h
DB09227,DB00436,48,DB00325$t
DB01624,DB00014,19,DB09047$h
DB00669,DB01626,46,DB01133$t
DB00381,DB01197,48,DB00282$h
DB00461,DB01399,48,DB01545$t
DB11828,DB08820,72,DB00931$h
DB01418,DB00207,46,DB02638$h
DB00648,DB13874,74,DB00485$t
DB01397,DB00654,69,DB01400$h
DB01624,DB01156,46,DB00350$h
DB01043,DB00703,71,DB00894$h
DB00708,DB01115,48,DB01008$t
DB00404,DB01340,72,DB08897$h
DB00308,DB00196,19,DB04918$h
DB01143,DB00681,48,DB00837$h
DB01365,DB00206,60,DB01105$h
DB04855,DB00246,46,DB00671$t
DB00865,DB00264,24,DB00713$t
DB00648,DB00570,74,DB00652$h
DB00813,DB06636,72,DB01365$h
DB00691,DB00703,48,DB01129$t
DB00370,DB00907,15,DB06211$h
DB08439,DB09288,48,DB08909$t
DB08807,DB00991,36,DB00475$t
DB12161,DB00246,46,DB01112$t
DB00264,DB00834,72,DB00968$h
DB00474,DB01247,59,DB00771$h
DB01424,DB06697,46,DB08976$t
DB01397,DB01436,72,DB00836$t
DB01154,DB00294,69,DB00586$h
DB00193,DB06016,48,DB09536$t
DB00648,DB06228,74,DB01178$h
DB01130,DB08804,73,DB00298$t
DB00454,DB00771,48,DB00499$h
DB00691,DB01024,48,DB08897$h
DB08881,DB06717,72,DB01212$h
DB00639,DB00641,48,DB09214$h
DB08807,DB00465,36,DB01321$h
DB00367,DB04868,46,DB06595$t
DB00652,DB01452,48,DB00781$h
DB09345,DB00484,15,DB00283$t
DB00433,DB00254,72,DB00208$t
DB00629,DB09236,59,DB01100$h
DB00231,DB08820,72,DB06626$t
DB00559,DB00706,74,DB08860$h
DB00701,DB01156,46,DB00758$t
DB00937,DB09289,22,DB00940$t
DB00186,DB08883,15,DB00783$h
DB00757,DB00468,46,DB00564$h
DB00899,DB01144,48,DB01253$t
DB00313,DB00835,48,DB01586$t
DB00573,DB00905,69,DB01073$h
DB01253,DB00898,48,DB13145$t
DB00629,DB00774,59,DB08887$t
DB01154,DB00498,3,DB00829$h
DB05676,DB00959,48,DB00964$t
DB03754,DB00635,2,DB09220$h
DB00541,DB00967,72,DB00887$h
DB00952,DB09128,48,DB00413$h
DB01545,DB00285,48,DB00999$h
DB01061,DB09268,69,DB00292$t
DB00238,DB00440,3,DB09275$h
DB00734,DB01297,24,DB04845$h
DB00285,DB01104,48,DB00973$t
DB05521,DB00281,48,DB01185$h
DB00175,DB01275,72,DB01129$h
DB00692,DB00421,48,DB01190$t
DB00474,DB00904,48,DB00316$t
DB00991,DB00223,48,DB00283$t
DB01228,DB00243,46,DB00837$h
DB08820,DB06290,72,DB00521$h
DB00708,DB00401,48,DB11121$t
DB00584,DB00688,48,DB00650$t
DB00866,DB00712,36,DB08938$t
DB00359,DB01420,8,DB01362$h
DB06605,DB13783,65,DB00887$h
DB00477,DB01390,66,DB00220$t
DB00327,DB01255,68,DB01429$t
DB01095,DB00444,72,DB09285$h
DB01226,DB00428,39,DB06816$t
DB00700,DB08984,36,DB02513$t
DB01624,DB00263,72,DB01043$t
DB01107,DB00264,46,DB06603$t
DB00413,DB00960,48,DB01072$t
DB00945,DB04574,48,DB01429$t
DB00622,DB00503,46,DB00642$t
DB00371,DB00297,48,DB11633$h
DB00422,DB00224,46,DB05990$t
DB00614,DB01291,48,DB09102$t
DB04908,DB09123,72,DB09516$h
DB01045,DB09230,74,DB00887$t
DB01224,DB00645,48,DB13231$t
DB00692,DB01144,48,DB01577$h
DB00367,DB08865,46,DB01242$h
DB06589,DB00983,19,DB00185$t
DB01223,DB00289,46,DB08811$t
DB08897,DB01116,1,DB00737$h
DB01403,DB00327,15,DB00914$h
DB00813,DB09345,48,DB00433$t
DB00238,DB01221,3,DB00772$h
DB00892,DB00484,15,DB06209$h
DB00277,DB00320,46,DB00924$t
DB01136,DB06725,36,DB04938$h
DB00474,DB01178,48,DB00453$t
DB00508,DB09275,66,DB00823$h
DB01200,DB08811,48,DB00586$t
DB05109,DB01263,72,DB06788$t
DB01043,DB00185,48,DB01400$t
DB12332,DB01078,57,DB01232$t
DB00842,DB01501,48,DB01333$h
DB01248,DB00428,48,DB00883$t
DB00652,DB01239,48,DB08896$t
DB00812,DB00205,46,DB00325$t
DB09343,DB06730,69,DB01166$t
DB01224,DB09054,72,DB01137$h
DB09053,DB00498,48,DB08811$h
DB09117,DB00484,15,DB09102$t
DB01578,DB00939,71,DB09120$h
DB06589,DB12070,72,DB00641$t
DB00570,DB01075,46,DB00795$t
DB00334,DB04878,69,DB00943$t
DB00997,DB00749,71,DB00219$h
DB08868,DB01097,48,DB00672$t
DB00955,DB06737,71,DB01112$t
DB08864,DB00443,72,DB00835$h
DB00252,DB00957,69,DB01415$h
DB01018,DB09074,46,DB01075$t
DB01043,DB01136,53,DB04794$t
DB01656,DB01005,33,DB06715$t
DB00961,DB04842,48,DB09154$h
DB00821,DB01384,48,DB00449$t
DB00717,DB06203,69,DB12483$t
DB09117,DB01544,15,DB04570$h
DB00697,DB04953,48,DB00369$h
DB00104,DB01136,53,DB00496$h
DB00433,DB08820,72,DB06595$t
DB00817,DB01024,74,DB01229$h
DB00530,DB00705,46,DB00301$t
DB00325,DB06292,48,DB00289$t
DB00243,DB06717,72,DB00812$h
DB08875,DB00285,46,DB00219$h
DB00622,DB00193,69,DB01136$h
DB01590,DB00503,72,DB04918$h
DB00006,DB13783,65,DB09079$t
DB06738,DB00887,48,DB00180$t
DB00936,DB00685,26,DB08896$t
DB01104,DB01227,63,DB09269$t
DB11737,DB00320,46,DB01598$h
DB05812,DB01396,57,DB01579$t
DB01060,DB00997,74,DB00391$h
DB11915,DB06708,46,DB00452$h
DB12532,DB01069,48,DB00928$h
DB00852,DB00252,74,DB01132$h
DB00871,DB13783,69,DB00846$t
DB00238,DB01075,3,DB01421$h
DB08976,DB00467,26,DB00523$h
DB09102,DB05521,72,DB01200$h
DB00568,DB01029,46,DB01559$t
DB01319,DB01252,69,DB01332$h
DB09288,DB01260,48,DB00360$t
DB01098,DB06712,72,DB00251$t
DB00943,DB09065,72,DB00865$t
DB09053,DB00235,48,DB00177$h
DB00227,DB00520,72,DB00907$h
DB00564,DB00996,48,DB01135$h
DB00679,DB01086,48,DB08910$h
DB00240,DB01057,48,DB01193$h
DB01054,DB01263,46,DB01080$t
DB00861,DB04576,26,DB01436$h
DB00898,DB09017,15,DB01426$h
DB00989,DB00804,69,DB00685$t
DB00794,DB09061,74,DB01577$t
DB06663,DB06335,69,DB01241$t
DB01589,DB09238,46,DB06268$t
DB01050,DB00846,48,DB04272$t
DB00289,DB05812,72,DB09112$t
DB09288,DB00917,69,DB06594$h
DB00204,DB00927,19,DB01136$h
DB00692,DB09070,59,DB11156$h
DB00695,DB01421,48,DB00837$t
DB08797,DB00695,28,DB00637$t
DB00469,DB01133,48,DB01060$t
DB00959,DB00285,46,DB00798$t
DB08899,DB00361,74,DB00158$t
DB12598,DB00233,5,DB00793$h
DB00948,DB01032,72,DB00481$t
DB09053,DB00972,48,DB01073$h
DB06292,DB09026,48,DB00810$h
DB00398,DB00091,46,DB00205$t
DB06697,DB00255,74,DB01421$t
DB01295,DB00715,72,DB00629$h
DB00379,DB00622,46,DB09227$h
DB08860,DB09065,72,DB01396$t
DB00604,DB00997,46,DB00594$h
DB01228,DB06697,46,DB00614$t
DB00317,DB05521,46,DB00396$t
DB00599,DB00747,48,DB08895$t
DB00774,DB01359,59,DB09097$h
DB00964,DB08941,48,DB00474$t
DB01075,DB09225,48,DB01511$t
DB06216,DB00731,69,DB00790$h
DB01071,DB00208,46,DB01033$t
DB06616,DB01321,72,DB06697$h
DB11817,DB00289,46,DB00967$h
DB00881,DB01137,74,DB06710$h
DB09031,DB01074,48,DB04574$t
DB00312,DB01297,74,DB01241$t
DB01590,DB01138,72,DB09070$t
DB00238,DB00883,3,DB08807$t
DB04898,DB09212,5,DB00324$h
DB08815,DB00484,15,DB08869$t
DB00193,DB00897,48,DB01167$h
DB04861,DB01012,72,DB00508$h
DB01229,DB00263,46,DB08887$h
DB01154,DB01029,46,DB06697$t
DB08860,DB00537,72,DB00993$t
DB00641,DB00762,72,DB01113$t
DB01431,DB00224,46,DB00314$t
DB00374,DB00963,48,DB06216$h
DB04855,DB00218,19,DB06218$t
DB09082,DB00903,82,DB00370$h
DB00257,DB06695,76,DB06810$t
DB00584,DB01054,59,DB00483$t
DB00802,DB04842,48,DB09090$h
DB09270,DB00263,72,DB00515$h
DB00588,DB00224,72,DB01094$t
DB01017,DB09320,69,DB11256$h
DB09280,DB01067,74,DB00688$t
DB00433,DB01151,46,DB01209$t
DB00936,DB00808,69,DB00669$h
DB09227,DB00227,48,DB00685$t
DB00436,DB06702,72,DB04398$t
DB00436,DB06292,48,DB09321$h
DB03754,DB00596,2,DB00712$h
DB01229,DB00762,48,DB00932$t
DB00366,DB05271,31,DB06209$t
DB01275,DB00337,36,DB09242$t
DB00852,DB00726,36,DB00813$t
DB13167,DB00880,69,DB01224$t
DB00498,DB00252,5,DB00908$h
DB00104,DB00960,53,DB08893$t
DB00435,DB00421,48,DB09070$h
DB00521,DB00657,48,DB00997$h
DB01186,DB00624,48,DB00370$h
DB00177,DB00800,59,DB11342$h
DB01158,DB04948,59,DB00602$t
DB00570,DB08820,72,DB06594$t
DB09204,DB00939,36,DB00622$t
DB00248,DB01030,48,DB09095$t
DB01220,DB08820,72,DB01009$t
DB00091,DB08865,72,DB01165$t
DB01045,DB09061,74,DB00479$h
DB00472,DB00614,63,DB00842$h
DB01403,DB00371,15,DB04575$h
DB04855,DB01104,19,DB00567$t
DB00623,DB01159,48,DB01072$t
DB05109,DB01072,72,DB01400$h
DB06725,DB09095,48,DB01604$h
DB01067,DB00898,48,DB09097$t
DB00933,DB00373,59,DB00802$t
DB00331,DB01250,8,DB01239$t
DB00207,DB00104,19,DB06204$t
DB00370,DB00801,15,DB01035$h
DB00091,DB00972,56,DB00677$t
DB00924,DB00722,72,DB04951$t
DB09245,DB00559,59,DB01177$t
DB00207,DB09082,19,DB08984$h
DB00809,DB00462,48,DB00684$t
DB00919,DB09218,71,DB00757$t
DB00674,DB00185,48,DB00799$h
DB12332,DB09054,46,DB11231$h
DB01397,DB00779,74,DB03796$h
DB06702,DB08820,72,DB09293$h
DB00656,DB05271,31,DB00252$t
DB00373,DB08981,36,DB01115$t
DB06145,DB06636,46,DB00212$t
DB04861,DB00472,72,DB00578$t
DB01255,DB01246,75,DB00928$h
DB06700,DB00490,63,DB00195$h
DB08899,DB00379,74,DB00651$t
DB01176,DB00557,15,DB01586$h
DB00672,DB01076,8,DB00300$h
DB01192,DB00224,46,DB00547$h
DB04951,DB00524,69,DB00565$t
DB00458,DB06603,72,DB01186$t
DB00844,DB13323,48,DB00338$t
DB00433,DB00842,48,DB00340$t
DB01074,DB00243,46,DB11994$t
DB00706,DB00227,46,DB01613$h
DB00482,DB00214,28,DB09084$t
DB00834,DB00914,8,DB00491$h
DB01047,DB00255,72,DB00035$t
DB00404,DB01356,48,DB00884$t
DB00800,DB01090,59,DB06636$t
DB01110,DB04868,46,DB01367$t
DB00679,DB00738,72,DB01399$h
DB00316,DB09112,48,DB00344$h
DB08893,DB09063,72,DB00330$t
DB00735,DB01384,48,DB09270$t
DB00605,DB02187,48,DB01377$t
DB00668,DB04861,24,DB06771$t
DB00921,DB01227,15,DB00433$h
DB00343,DB01171,46,DB00449$t
DB01104,DB08881,72,DB00393$t
DB01076,DB09296,72,DB09231$h
DB08881,DB01192,74,DB01082$t
DB00461,DB11660,69,DB00779$t
DB00366,DB00472,48,DB01065$t
DB09053,DB01241,72,DB00169$h
DB00963,DB00287,69,DB09283$t
DB00872,DB04845,72,DB00449$h
DB01356,DB00605,72,DB00104$t
DB00860,DB00257,46,DB01294$t
DB00559,DB01072,74,DB01332$h
DB00206,DB00413,31,DB00646$t
DB00230,DB00794,69,DB01059$t
DB01256,DB00661,46,DB01878$t
DB00599,DB00946,3,DB00909$h
DB00611,DB00450,15,DB01563$t
DB01180,DB00421,67,DB00555$h
DB00207,DB06825,19,DB06771$t
DB01002,DB01203,48,DB00158$h
DB00390,DB00257,46,DB03619$h
DB00524,DB00808,48,DB12483$t
DB01086,DB00748,48,DB09120$h
DB01466,DB01580,48,DB01060$h
DB00247,DB01253,48,DB01020$h
DB04840,DB00598,59,DB06290$t
DB00907,DB00661,46,DB06810$t
DB01171,DB08815,48,DB00903$h
DB05271,DB00796,48,DB00195$t
DB00588,DB00255,72,DB00355$t
DB01098,DB01151,72,DB01164$t
DB00943,DB00169,46,DB00421$h
DB00794,DB01410,3,DB01580$h
DB01359,DB00936,36,DB01254$h
DB00222,DB00187,8,DB06709$h
DB00808,DB01016,69,DB01273$h
DB00997,DB08976,71,DB00213$t
DB00589,DB01054,48,DB01086$h
DB01563,DB01080,48,DB00910$t
DB01180,DB12598,48,DB09014$t
DB00374,DB00398,46,DB00700$h
DB09225,DB01080,48,DB00973$h
DB01074,DB01397,48,DB00669$t
DB00972,DB01065,15,DB00738$h
DB00641,DB00813,72,DB08801$t
DB00943,DB01029,46,DB00584$h
DB07615,DB01137,26,DB01126$t
DB00539,DB01623,19,DB09204$h
DB00603,DB01078,57,DB00475$t
DB00648,DB13179,74,DB06774$t
DB01220,DB00681,72,DB01207$h
DB01173,DB00475,15,DB00150$t
DB00252,DB00735,72,DB00319$h
DB00967,DB01114,48,DB05271$h
DB00805,DB08897,69,DB01135$t
DB01174,DB00091,3,DB00186$h
DB00217,DB00692,59,DB00570$t
DB00421,DB01001,4,DB01275$h
DB00999,DB01261,69,DB00957$t
DB00980,DB06290,72,DB00811$h
DB00738,DB06203,69,DB00894$h
DB01261,DB01029,46,DB08867$t
DB04868,DB00419,69,DB01370$t
DB04868,DB09291,72,DB01295$h
DB00849,DB00880,29,DB00698$h
DB06789,DB00491,69,DB06699$t
DB09281,DB00873,2,DB06724$t
DB06204,DB09352,68,DB09020$t
DB01193,DB00812,36,DB12364$h
DB06730,DB06228,69,DB01260$t
DB09183,DB09280,72,DB11135$t
DB01254,DB08938,66,DB01140$t
DB00835,DB08893,46,DB01138$t
DB00490,DB00391,48,DB06413$h
DB00390,DB08934,74,DB00753$h
DB00455,DB06697,46,DB09236$t
DB09242,DB00866,24,DB00379$t
DB09282,DB06267,59,DB00297$h
DB00605,DB00917,69,DB00198$t
DB00829,DB01171,46,DB11079$t
DB04574,DB00176,46,DB00672$t
DB00324,DB00289,46,DB00027$t
DB01551,DB00999,48,DB00605$h
DB09112,DB00708,48,DB06810$t
DB06616,DB12332,72,DB01275$h
DB00943,DB00333,46,DB00738$h
DB08932,DB12332,46,DB01207$t
DB01130,DB00989,48,DB09275$t
DB00243,DB00715,72,DB00921$h
DB00266,DB01128,72,DB13925$h
DB06237,DB01170,9,DB09320$h
DB09071,DB00379,72,DB09209$t
DB00842,DB01215,48,DB00681$h
DB09242,DB00629,59,DB00681$h
DB06737,DB00547,48,DB04839$t
DB11126,DB04841,69,DB00426$t
DB00255,DB01420,46,DB06148$t
DB12332,DB00169,46,DB06800$t
DB00503,DB00268,46,DB01106$h
DB00295,DB00975,48,DB00911$t
DB00238,DB06684,74,DB00241$h
DB00499,DB09120,46,DB00195$t
DB00278,DB09063,72,DB09293$h
DB06589,DB01396,57,DB01151$t
DB01234,DB01059,48,DB00578$t
DB00593,DB01235,48,DB00460$h
DB01356,DB00519,72,DB01295$h
DB00477,DB08822,48,DB01087$h
DB00726,DB01118,46,DB00442$t
DB06710,DB01092,57,DB05260$t
